noun Tantasius voc_sg {{la-decl-2nd|num=sg|Tantasi}}
noun Tanusius voc_sg {{la-decl-2nd|num=sg|Tanūsi}}
noun Tapponius voc_sg {{la-decl-2nd|num=sg|Tappōni}}
noun Tarius voc_sg {{la-decl-2nd|num=sg|Tari}}
noun Tarpeius voc_sg {{la-decl-2nd|num=sg|Tarpēi}}
noun Tarquinii voc_sg {{la-decl-2nd|loc=1|num=pl|Tarquini}}
noun Tarquitius voc_sg {{la-decl-2nd|num=sg|Tarquiti}}
noun Tarraelii voc_sg {{la-decl-2nd|num=pl|Tarraeli}}
noun Tarrutenius voc_sg {{la-decl-2nd|num=sg|Tarrutēni}}
noun Tarutius voc_sg {{la-decl-2nd|num=sg|Taruti}}
noun Tasgetius voc_sg {{la-decl-2nd|Tasgeti|num=sg}}
noun Taulantii voc_sg {{la-decl-2nd|loc=1|num=pl|Taulanti}}
noun Tedanius voc_sg {{la-decl-2nd|num=sg|Tedani}}
noun Tedius voc_sg {{la-decl-2nd|num=sg|Tedi}}
noun Telethrius voc_sg {{la-decl-2nd|num=sg|Telethri}}
noun Telmedius voc_sg {{la-decl-2nd|num=sg|Telmedi}}
noun Terentius voc_sg {{la-decl-2nd|num=sg|Terenti}}
noun Terrinius voc_sg {{la-decl-2nd|num=sg|Terrini}}
noun Tetius voc_sg {{la-decl-2nd|num=sg|Teti}}
noun Tettius voc_sg {{la-decl-2nd|num=sg|Tetti}}
noun Theophanius voc_sg {{la-decl-2nd|num=sg|Theophani}}
noun Thoranius voc_sg {{la-decl-2nd|num=sg|Thorāni}}
noun Thorius voc_sg {{la-decl-2nd|num=sg|Thori}}
noun Thurii voc_sg {{la-decl-2nd|num=pl|Thūri}}
noun Tiburtius voc_sg {{la-decl-2nd|num=sg|Tīburti}}
noun Tigellius voc_sg {{la-decl-2nd|num=sg|Tigelli}}
noun Tigidius voc_sg {{la-decl-2nd|num=sg|Tigidi}}
noun Tillius voc_sg {{la-decl-2nd|num=sg|Tilli}}
noun Tineius voc_sg {{la-decl-2nd|num=sg|Tinēi}}
noun Titaresius voc_sg {{la-decl-2nd|num=sg|Titarēsi}}
noun Titinius voc_sg {{la-decl-2nd|num=sg|Titīni}}
noun Titius voc_sg {{la-decl-2nd|num=sg|Titi}}
noun Titurius voc_sg {{la-decl-2nd|num=sg|Titūri}}
noun Titurnius voc_sg {{la-decl-2nd|num=sg|Titurni}}
noun Tius voc_sg {{la-decl-2nd|num=sg|Ti}}
noun Togonius voc_sg {{la-decl-2nd|num=sg|Togōni}}
noun Tolistobogii voc_sg {{la-decl-2nd|num=pl|Tolistobogi}}
noun Tolumnius voc_sg {{la-decl-2nd|Tolumni|num=sg}}
noun Tongilius voc_sg {{la-decl-2nd|num=sg|Tongili}}
noun Trebatius voc_sg {{la-decl-2nd|num=sg|Trebāti}}
noun Trebellius voc_sg {{la-decl-2nd|num=sg|Trebelli}}
noun Trebius voc_sg {{la-decl-2nd|num=sg|Trebi}}
noun Trebonius voc_sg {{la-decl-2nd|num=sg|Trebōni}}
noun Tremellius voc_sg {{la-decl-2nd|num=sg|Tremelli}}
noun Triarius voc_sg {{la-decl-2nd|num=sg|Triāri}}
noun Tricorii voc_sg {{la-decl-2nd|num=pl|Tricori}}
noun Trinius voc_sg {{la-decl-2nd|num=sg|Trini}}
noun Tuccius voc_sg {{la-decl-2nd|num=sg|Tucci}}
noun Tudicius voc_sg {{la-decl-2nd|num=sg|Tudici}}
noun Turius voc_sg {{la-decl-2nd|num=sg|Turi}}
noun Turpilius voc_sg {{la-decl-2nd|num=sg|Turpili}}
noun Turranius voc_sg {{la-decl-2nd|Turrāni}}
noun Turutius voc_sg {{la-decl-2nd|num=sg|Turuti}}
noun Tuscenius voc_sg {{la-decl-2nd|num=sg|Tuscēni}}
noun Tuscilius voc_sg {{la-decl-2nd|num=sg|Tuscili}}
noun Tutilius voc_sg {{la-decl-2nd|num=sg|Tūtili}}
noun Tydii voc_sg {{la-decl-2nd|num=pl|Tydi}}
noun Ubii voc_sg {{la-decl-2nd|num=pl|Ubi}}
noun Ulpius voc_sg {{la-decl-2nd|num=sg|Ulpi}}
noun Umbonius voc_sg {{la-decl-2nd|num=sg|Umbōni}}
noun Ummidius voc_sg {{la-decl-2nd|num=sg|Ummidi}}
noun Urbicius voc_sg {{la-decl-2nd|num=sg|Urbici}}
noun Ursanius voc_sg {{la-decl-2nd|num=sg|Ursāni}}
noun Ursatius voc_sg {{la-decl-2nd|num=sg|Ursāti}}
noun Urseius voc_sg {{la-decl-2nd|num=sg|Ursēi}}
noun Uxii voc_sg {{la-decl-2nd|num=pl|Uxi}}
noun Vagellius voc_sg {{la-decl-2nd|num=sg|Vagelli}}
noun Valgius voc_sg {{la-decl-2nd|num=sg|Valgi}}
noun Valutius voc_sg {{la-decl-2nd|num=sg|Valuti}}
noun Vannius voc_sg {{la-decl-2nd|Vanni|num=sg}}
noun Vargunteius voc_sg {{la-decl-2nd|num=sg|Varguntēi}}
noun Varinius voc_sg {{la-decl-2nd|num=sg|Varīni}}
noun Varisidius voc_sg {{la-decl-2nd|num=sg|Varisidi}}
noun Varius voc_sg {{la-decl-2nd|num=sg|Vari}}
noun Varrutius voc_sg {{la-decl-2nd|num=sg|Varruti}}
noun Vasius voc_sg {{la-decl-2nd|num=sg|Vasi}}
noun Vatinius voc_sg {{la-decl-2nd|num=sg|Vatīni}}
noun Vediantii voc_sg {{la-decl-2nd|num=pl|Vedianti}}
noun Vedius voc_sg {{la-decl-2nd|num=sg|Vēdi}}
noun Vehilius voc_sg {{la-decl-2nd|num=sg|Vehili}}
noun Veianius voc_sg {{la-decl-2nd|num=sg|Vēiāni}}
noun Veii voc_sg {{la-decl-2nd|loc=1|num=pl|Vēi}}
noun Velanius voc_sg {{la-decl-2nd|num=sg|Velāni}}
noun Velius voc_sg {{la-decl-2nd|num=sg|Vēli}}
noun Velleius voc_sg {{la-decl-2nd|num=sg|Vellēi}}
noun Velocius voc_sg {{la-decl-2nd|num=sg|Vēlōci}}
noun Vennonius voc_sg {{la-decl-2nd|num=sg|Vennōni}}
noun Ventidius voc_sg {{la-decl-2nd|num=sg|Ventidi}}
noun Venuleius voc_sg {{la-decl-2nd|num=sg|Venulēi}}
noun Venutius voc_sg {{la-decl-2nd|Venuti|num=sg}}
noun Veranius voc_sg {{la-decl-2nd|num=sg|Vērāni}}
noun Verginius voc_sg {{la-decl-2nd|num=sg|Vergini}}
noun Verrius voc_sg {{la-decl-2nd|num=sg|Verri}}
noun Vescularius voc_sg {{la-decl-2nd|num=sg|Vesculāri}}
noun Vesnius voc_sg {{la-decl-2nd|num=sg|Vesni}}
noun Vespasius voc_sg {{la-decl-2nd|num=sg|Vespasi}}
noun Vespronius voc_sg {{la-decl-2nd|num=sg|Vesprōni}}
noun Vestilius voc_sg {{la-decl-2nd|num=sg|Vestili}}
noun Vestorius voc_sg {{la-decl-2nd|num=sg|Vestōri}}
noun Vestricius voc_sg {{la-decl-2nd|num=sg|Vestrici}}
noun Vestrius voc_sg {{la-decl-2nd|num=sg|Vestri}}
noun Vetilius voc_sg {{la-decl-2nd|num=sg|Vetīli}}
noun Vettius voc_sg {{la-decl-2nd|num=sg|Vetti}}
noun Veturius voc_sg {{la-decl-2nd|num=sg|Veturi}}
noun Vibilius voc_sg {{la-decl-2nd|Vibili|num=sg}}
noun Vibius voc_sg {{la-decl-2nd|num=sg|Vībi}}
noun Vibullius voc_sg {{la-decl-2nd|num=sg|Vībulli}}
noun Vicirius voc_sg {{la-decl-2nd|num=sg|Viciri}}
noun Vigellius voc_sg {{la-decl-2nd|num=sg|Vigelli}}
noun Villius voc_sg {{la-decl-2nd|num=sg|Villi}}
noun Vindius voc_sg {{la-decl-2nd|num=sg|Vindi}}
noun Vinicius voc_sg {{la-decl-2nd|num=sg|Vīnici}}
noun Vinius voc_sg {{la-decl-2nd|num=sg|Vini}}
noun Vipsanius voc_sg {{la-decl-2nd|num=sg|Vipsāni}}
noun Virginius voc_sg {{la-decl-2nd|num=sg|Virgini}}
noun Virius voc_sg {{la-decl-2nd|num=sg|Viri}}
noun Visellius voc_sg {{la-decl-2nd|num=sg|Viselli}}
noun Vitellius voc_sg {{la-decl-2nd|num=sg|Vitelli}}
noun Vitrasius voc_sg {{la-decl-2nd|num=sg|Vitrasi}}
noun Vitruvius voc_sg {{la-decl-2nd|num=sg|Vitrūvi}}
noun Voconius voc_sg {{la-decl-2nd|num=sg|Vocōni}}
noun Vocontii voc_sg {{la-decl-2nd|num=pl|Voconti}}
noun Volcatius voc_sg {{la-decl-2nd|num=sg|Volcāti}}
noun Volnius voc_sg {{la-decl-2nd|num=sg|Volni}}
noun Volsinii voc_sg {{la-decl-2nd|loc=1|num=pl|Volsini}}
noun Volteius voc_sg {{la-decl-2nd|num=sg|Voltēi}}
noun Volturcius voc_sg {{la-decl-2nd|num=sg|Volturci}}
noun Zegrensii voc_sg {{la-decl-2nd|num=pl|Zegrēnsi}}
